customer_id,signup_date,region,age,plan,contract,payment_method,tenure_months,monthly_charges,support_tickets,late_payments,nps,usage_hours,last_login_days,auto_pay,churn,churn_date
CUST-00224,2024-02-24,Norte,52,Premium,Mensal,Boleto,28,197.19,2,0,8,37.2,4,Não,0,
CUST-00225,2024-04-25,Sudeste,37,Padrão,Anual,Pix,26,122.28,2,0,3,30.7,25,Não,0,
CUST-00226,2024-10-05,Centro-Oeste,39,Premium,Mensal,Cartão,21,168.79,2,0,7,46.2,4,Não,0,
CUST-00227,2024-12-25,Sudeste,29,Básico,Bienal,Pix,18,62.38,0,1,8,19.2,25,Não,0,
CUST-00228,2025-02-13,Sul,50,Padrão,Anual,Cartão,16,114.8,2,2,8,19.5,11,Não,1,2026-01-28
CUST-00229,2024-04-27,Nordeste,34,Padrão,Mensal,Pix,26,102.41,1,0,7,31.8,12,Sim,0,
CUST-00230,2024-05-13,Sudeste,36,Premium,Bienal,Boleto,25,170.42,3,1,9,59.6,3,Sim,1,2026-04-24
CUST-00231,2021-10-05,Sudeste,46,Básico,Mensal,Débito automático,57,66.82,2,0,5,41.2,21,Sim,1,2026-02-23
CUST-00232,2025-10-04,Sudeste,37,Premium,Mensal,Cartão,8,160.8,2,0,10,35.7,3,Não,0,
CUST-00233,2020-09-08,Norte,36,Padrão,Mensal,Débito automático,70,112.16,0,0,8,35.6,9,Sim,1,2026-05-06
CUST-00234,2025-08-18,Sul,39,Premium,Bienal,Débito automático,10,153.12,2,1,5,58.4,34,Não,1,2026-05-02
CUST-00235,2024-07-07,Norte,49,Padrão,Mensal,Pix,24,99.82,4,2,10,72.3,7,Sim,1,2026-05-13
CUST-00236,2023-11-11,Nordeste,59,Padrão,Mensal,Débito automático,32,85.29,1,0,5,18.9,4,Sim,1,2026-03-21
CUST-00237,2025-06-29,Sul,46,Básico,Mensal,Cartão,12,46.9,2,1,7,37.6,5,Não,0,
CUST-00238,2025-08-09,Nordeste,49,Premium,Mensal,Cartão,10,123.59,1,0,7,39.3,5,Sim,0,
CUST-00239,2024-08-27,Sudeste,37,Básico,Mensal,Débito automático,22,65.39,1,0,6,27.1,4,Sim,0,
CUST-00240,2023-05-21,Sudeste,31,Padrão,Anual,Pix,37,109.24,3,0,7,22.6,15,Sim,1,2026-01-28
CUST-00241,2022-12-04,Nordeste,47,Padrão,Bienal,Pix,43,114.2,0,0,7,11.9,12,Sim,1,2026-05-26
CUST-00242,2025-09-25,Nordeste,41,Padrão,Anual,Cartão,9,83.57,1,0,5,34.5,7,Sim,0,
CUST-00243,2024-08-15,Sudeste,22,Padrão,Mensal,Cartão,22,105.16,1,0,8,70.4,8,Sim,0,
CUST-00244,2025-12-15,Sul,35,Padrão,Mensal,Cartão,6,98.99,1,3,7,50.6,1,Não,1,2026-04-26
CUST-00245,2025-07-02,Sul,38,Padrão,Mensal,Cartão,12,109.33,0,1,10,34.7,1,Não,0,
CUST-00246,2022-04-13,Centro-Oeste,33,Padrão,Mensal,Débito automático,51,89.88,2,0,10,40.6,10,Não,0,
CUST-00247,2023-12-09,Sul,57,Padrão,Anual,Cartão,31,94.29,3,0,6,34.1,3,Sim,0,
CUST-00248,2025-05-16,Sudeste,45,Padrão,Mensal,Boleto,13,77.25,1,0,7,34.0,17,Sim,0,
CUST-00249,2022-06-30,Sudeste,55,Premium,Anual,Cartão,48,148.96,0,0,6,50.7,3,Sim,0,
CUST-00250,2025-03-15,Sudeste,42,Padrão,Mensal,Cartão,15,99.04,1,1,7,35.1,0,Sim,0,
CUST-00251,2024-07-03,Nordeste,40,Básico,Anual,Débito automático,24,61.44,0,0,9,18.6,1,Não,0,
CUST-00252,2026-01-21,Centro-Oeste,28,Padrão,Bienal,Cartão,5,75.4,1,2,7,20.9,9,Não,1,2026-01-31
CUST-00253,2025-05-24,Sul,39,Básico,Anual,Cartão,13,51.84,2,0,6,27.6,1,Não,0,
CUST-00254,2024-02-11,Sudeste,39,Básico,Bienal,Boleto,29,61.24,5,1,8,39.9,7,Não,0,
CUST-00255,2024-02-14,Sudeste,23,Padrão,Anual,Cartão,28,118.71,4,2,3,21.6,1,Não,1,2026-05-07
CUST-00256,2024-12-26,Nordeste,33,Padrão,Mensal,Cartão,18,87.17,2,0,6,12.2,4,Não,0,
CUST-00257,2024-09-03,Nordeste,35,Padrão,Mensal,Débito automático,22,105.86,1,1,10,28.7,7,Sim,0,
CUST-00258,2023-04-11,Sudeste,44,Premium,Mensal,Pix,39,151.14,2,1,10,42.9,11,Sim,0,
CUST-00259,2024-10-07,Sudeste,45,Básico,Anual,Boleto,21,52.76,2,0,10,52.6,3,Sim,0,
CUST-00260,2023-11-01,Sul,32,Básico,Mensal,Cartão,32,46.71,1,0,5,22.8,5,Sim,0,
CUST-00261,2025-02-06,Sudeste,45,Básico,Bienal,Cartão,16,44.38,0,1,4,31.4,3,Não,0,
CUST-00262,2024-06-11,Nordeste,37,Básico,Mensal,Pix,24,52.35,2,0,6,19.5,4,Sim,1,2026-06-22
CUST-00263,2026-02-21,Sudeste,18,Padrão,Anual,Boleto,4,113.67,0,1,7,26.3,6,Sim,0,
CUST-00264,2025-02-05,Sudeste,33,Padrão,Mensal,Cartão,17,88.43,0,3,6,13.3,8,Sim,0,
CUST-00265,2024-05-07,Centro-Oeste,52,Padrão,Bienal,Débito automático,26,86.25,3,0,4,16.9,11,Sim,0,
CUST-00266,2024-07-31,Sudeste,19,Básico,Mensal,Boleto,23,61.93,3,2,9,16.6,8,Sim,1,2026-01-14
CUST-00267,2025-02-17,Sudeste,40,Padrão,Mensal,Pix,16,99.07,2,2,9,53.9,3,Sim,0,
CUST-00268,2025-07-21,Sudeste,58,Básico,Anual,Pix,11,58.04,1,0,6,21.6,7,Sim,0,
CUST-00269,2024-04-20,Sudeste,30,Padrão,Mensal,Pix,26,102.56,0,0,9,46.8,23,Sim,0,
CUST-00270,2024-08-25,Sudeste,39,Padrão,Mensal,Boleto,22,84.87,1,1,9,17.0,2,Sim,1,2026-02-05
CUST-00271,2023-12-27,Sudeste,23,Básico,Bienal,Cartão,30,46.42,0,0,2,32.6,9,Não,0,
CUST-00272,2025-04-30,Sudeste,59,Padrão,Anual,Débito automático,14,112.81,0,0,8,37.8,20,Não,0,
CUST-00273,2023-08-01,Sudeste,38,Padrão,Mensal,Pix,35,96.96,0,0,7,41.4,6,Sim,1,2026-01-26
CUST-00274,2025-08-11,Sul,40,Básico,Anual,Débito automático,10,67.35,0,1,2,11.4,8,Não,0,
CUST-00275,2025-11-28,Nordeste,55,Padrão,Mensal,Débito automático,7,116.14,0,1,9,41.9,6,Sim,0,
CUST-00276,2022-04-14,Sudeste,47,Padrão,Mensal,Cartão,51,110.84,3,0,7,44.9,11,Não,0,
CUST-00277,2025-08-15,Sudeste,28,Básico,Anual,Pix,10,39.82,3,0,4,7.5,8,Não,1,2026-01-30
CUST-00278,2024-05-06,Sul,31,Básico,Mensal,Pix,26,57.37,0,0,8,20.2,4,Não,0,
CUST-00279,2024-11-23,Centro-Oeste,45,Padrão,Mensal,Pix,19,113.57,1,1,7,43.4,3,Sim,0,
CUST-00280,2022-02-26,Centro-Oeste,32,Premium,Mensal,Boleto,52,166.32,0,0,8,68.6,16,Sim,0,
CUST-00281,2023-07-08,Sudeste,18,Padrão,Anual,Cartão,36,101.58,1,1,3,43.0,2,Sim,0,
CUST-00282,2025-11-08,Sudeste,38,Padrão,Mensal,Boleto,7,76.05,0,0,6,8.5,13,Sim,0,
CUST-00283,2021-05-13,Sudeste,21,Padrão,Mensal,Débito automático,62,90.37,2,1,5,41.8,3,Não,1,2026-02-08
CUST-00284,2022-11-02,Sudeste,58,Padrão,Bienal,Débito automático,44,99.97,2,0,7,16.8,5,Sim,0,
CUST-00285,2024-12-23,Sul,41,Básico,Anual,Cartão,18,39.04,0,0,4,37.9,34,Não,0,
CUST-00286,2025-08-28,Sudeste,28,Padrão,Mensal,Débito automático,10,110.11,1,0,5,43.6,1,Não,0,
CUST-00287,2024-02-17,Sudeste,31,Premium,Bienal,Cartão,28,157.35,2,0,10,37.8,11,Sim,0,
CUST-00288,2024-01-14,Sudeste,18,Padrão,Mensal,Pix,29,71.28,1,0,10,48.9,20,Sim,0,
CUST-00289,2026-01-14,Sul,26,Premium,Mensal,Cartão,5,151.07,2,0,9,22.5,4,Sim,0,
CUST-00290,2024-05-03,Sudeste,51,Básico,Mensal,Pix,26,54.99,3,1,10,44.3,10,Não,0,
CUST-00291,2023-01-07,Centro-Oeste,66,Padrão,Mensal,Cartão,42,97.18,0,0,3,27.7,8,Sim,0,
CUST-00292,2024-05-27,Sudeste,48,Padrão,Anual,Cartão,25,118.87,0,1,7,43.7,9,Sim,0,
CUST-00293,2024-07-29,Centro-Oeste,38,Básico,Mensal,Cartão,23,67.1,3,1,8,18.3,6,Sim,1,2026-01-18
CUST-00294,2024-09-11,Sudeste,34,Básico,Bienal,Débito automático,21,39.88,0,1,6,23.5,4,Sim,0,
CUST-00295,2025-05-29,Centro-Oeste,28,Padrão,Mensal,Pix,13,78.15,1,1,3,47.1,19,Não,1,2026-04-17
CUST-00296,2022-07-29,Centro-Oeste,64,Padrão,Mensal,Boleto,47,95.26,2,1,9,31.9,14,Não,1,2026-01-06
CUST-00297,2024-11-19,Norte,37,Padrão,Mensal,Boleto,19,100.77,1,2,8,22.0,4,Não,1,2026-04-14
CUST-00298,2024-03-28,Nordeste,64,Básico,Mensal,Pix,27,72.89,2,0,6,48.0,9,Sim,0,
CUST-00299,2025-10-10,Nordeste,56,Padrão,Bienal,Cartão,8,123.22,1,0,9,23.6,8,Não,0,
CUST-00300,2024-08-26,Nordeste,18,Básico,Anual,Cartão,22,83.98,1,0,7,40.5,5,Sim,0,
CUST-00301,2023-10-09,Nordeste,31,Básico,Anual,Pix,33,52.81,1,0,8,24.2,7,Não,0,
CUST-00302,2024-12-29,Sudeste,31,Padrão,Anual,Débito automático,18,112.08,3,1,5,68.3,11,Sim,0,
CUST-00303,2024-11-14,Sul,38,Básico,Mensal,Cartão,19,64.96,4,0,8,35.3,7,Não,1,2026-02-12
CUST-00304,2024-06-17,Sul,38,Premium,Mensal,Boleto,24,143.73,2,0,8,32.6,2,Sim,0,
CUST-00305,2023-10-24,Centro-Oeste,75,Padrão,Mensal,Boleto,32,72.57,0,0,7,52.3,2,Não,0,
CUST-00306,2024-04-13,Sul,26,Básico,Anual,Débito automático,26,61.02,5,0,1,22.7,12,Sim,1,2026-02-12
CUST-00307,2020-07-10,Sudeste,42,Básico,Mensal,Cartão,72,39.0,0,1,7,46.1,1,Sim,0,
CUST-00308,2022-03-28,Nordeste,46,Padrão,Mensal,Débito automático,51,87.08,1,3,8,21.4,7,Sim,0,
CUST-00309,2025-02-27,Sudeste,39,Básico,Anual,Pix,16,49.41,0,0,5,31.6,10,Sim,0,
CUST-00310,2022-10-06,Sudeste,40,Básico,Mensal,Pix,45,62.06,4,0,8,25.3,8,Não,1,2026-05-07
CUST-00311,2026-01-12,Sul,26,Padrão,Mensal,Boleto,5,116.93,3,0,8,17.4,2,Sim,0,
CUST-00312,2024-11-09,Sudeste,40,Básico,Mensal,Cartão,19,59.18,2,2,8,17.5,0,Sim,0,
CUST-00313,2025-11-11,Sudeste,45,Padrão,Mensal,Boleto,7,91.46,2,1,6,25.5,1,Sim,0,
CUST-00314,2023-08-15,Sudeste,43,Padrão,Mensal,Boleto,35,70.04,0,0,4,44.9,8,Não,0,
CUST-00315,2024-12-16,Sudeste,46,Básico,Bienal,Boleto,18,65.42,3,0,4,101.0,0,Não,0,
CUST-00316,2025-09-24,Sudeste,56,Padrão,Anual,Débito automático,9,99.4,1,1,9,17.7,5,Não,0,
CUST-00317,2023-04-13,Sudeste,50,Padrão,Mensal,Pix,39,91.3,1,0,5,31.2,12,Sim,0,
CUST-00318,2025-08-11,Nordeste,40,Padrão,Anual,Cartão,10,115.33,1,3,5,27.9,13,Sim,1,2026-03-08
CUST-00319,2023-05-26,Sudeste,25,Básico,Anual,Cartão,37,42.33,2,1,9,45.7,5,Sim,0,
CUST-00320,2024-02-13,Norte,32,Padrão,Anual,Débito automático,28,89.41,1,0,3,59.3,11,Não,1,2026-05-25
CUST-00321,2024-09-23,Centro-Oeste,36,Básico,Bienal,Boleto,21,55.57,0,0,4,36.5,3,Não,0,
CUST-00322,2022-12-19,Sul,42,Padrão,Anual,Débito automático,42,91.13,4,0,9,18.3,12,Sim,0,
CUST-00323,2025-06-13,Sudeste,33,Básico,Mensal,Pix,12,66.71,3,0,7,28.0,11,Não,0,
CUST-00324,2025-12-17,Sul,28,Premium,Mensal,Pix,6,165.49,2,3,3,41.4,6,Não,1,2026-02-12
CUST-00325,2025-08-06,Centro-Oeste,25,Básico,Mensal,Débito automático,10,73.71,2,1,6,28.7,3,Não,1,2026-03-14
CUST-00326,2020-07-03,Nordeste,19,Premium,Mensal,Boleto,72,166.03,1,0,7,20.0,5,Não,1,2026-02-20
CUST-00327,2025-05-15,Nordeste,36,Premium,Bienal,Pix,13,157.38,4,3,5,33.0,7,Sim,0,
CUST-00328,2024-12-19,Sul,21,Padrão,Anual,Cartão,18,94.24,1,1,4,29.4,15,Não,1,2026-06-10
CUST-00329,2021-08-20,Nordeste,27,Básico,Mensal,Débito automático,59,65.37,2,1,4,13.3,4,Sim,0,
CUST-00330,2024-12-15,Sudeste,34,Padrão,Bienal,Boleto,18,96.34,2,0,9,37.5,11,Não,0,
CUST-00331,2023-08-03,Nordeste,23,Premium,Anual,Pix,35,159.66,1,1,9,46.8,4,Sim,0,
CUST-00332,2021-04-11,Sudeste,44,Padrão,Mensal,Pix,63,106.14,1,1,9,57.8,10,Sim,1,2026-01-09
CUST-00333,2023-11-06,Nordeste,48,Padrão,Bienal,Cartão,32,100.94,1,2,10,73.7,3,Não,0,
CUST-00334,2024-08-01,Centro-Oeste,32,Básico,Mensal,Pix,23,63.32,1,0,10,88.2,19,Sim,0,
CUST-00335,2023-03-15,Sudeste,34,Premium,Mensal,Cartão,40,147.93,1,1,4,15.6,15,Sim,1,2026-05-19
CUST-00336,2026-03-27,Nordeste,45,Básico,Mensal,Cartão,3,77.9,1,0,9,39.3,6,Não,0,
CUST-00337,2025-01-26,Sudeste,30,Básico,Bienal,Débito automático,17,43.51,2,0,7,12.0,1,Não,0,
CUST-00338,2022-03-04,Nordeste,30,Básico,Mensal,Pix,52,65.15,2,0,10,36.6,4,Sim,0,
CUST-00339,2025-05-26,Sudeste,53,Padrão,Mensal,Boleto,13,92.2,0,0,10,44.4,8,Não,0,
CUST-00340,2026-04-06,Norte,50,Premium,Anual,Pix,2,174.15,0,0,7,16.1,16,Sim,0,
CUST-00341,2024-04-21,Sudeste,46,Padrão,Bienal,Cartão,26,111.37,2,0,6,75.4,2,Não,0,
CUST-00342,2023-07-28,Norte,50,Básico,Mensal,Pix,35,58.97,4,1,6,16.7,11,Não,1,2026-01-03
CUST-00343,2024-11-22,Nordeste,18,Básico,Mensal,Cartão,19,80.77,3,0,7,19.4,8,Não,1,2026-05-19
CUST-00344,2023-06-29,Sul,55,Padrão,Bienal,Boleto,36,96.38,3,2,8,44.7,4,Sim,1,2026-02-03
CUST-00345,2024-02-24,Nordeste,44,Padrão,Anual,Débito automático,28,111.34,2,0,10,39.5,6,Não,0,
CUST-00346,2020-07-19,Nordeste,51,Básico,Mensal,Boleto,72,48.83,2,0,7,40.0,3,Não,1,2026-03-03
CUST-00347,2023-03-06,Norte,44,Padrão,Mensal,Boleto,40,104.67,6,2,6,6.9,10,Sim,1,2026-06-05
CUST-00348,2024-03-01,Sudeste,40,Padrão,Mensal,Débito automático,28,85.95,0,0,7,41.3,7,Sim,0,
CUST-00349,2026-02-12,Sul,36,Premium,Anual,Boleto,4,159.27,0,2,5,38.4,4,Sim,0,
CUST-00350,2025-04-09,Sudeste,43,Padrão,Mensal,Pix,14,98.28,0,2,4,25.0,22,Sim,1,2026-06-20
CUST-00351,2025-07-21,Nordeste,35,Básico,Anual,Boleto,11,71.3,1,0,7,13.8,10,Sim,0,
CUST-00352,2021-09-22,Sudeste,49,Padrão,Mensal,Pix,58,89.61,3,0,10,32.6,10,Não,1,2026-04-09
CUST-00353,2025-09-10,Sul,20,Básico,Anual,Cartão,9,102.03,3,1,9,47.3,6,Sim,0,
CUST-00354,2024-11-20,Sul,33,Premium,Mensal,Boleto,19,139.65,1,2,6,54.9,7,Sim,1,2026-05-06
CUST-00355,2024-01-10,Sul,64,Padrão,Bienal,Boleto,30,102.26,1,0,8,28.3,2,Não,0,
CUST-00356,2025-03-03,Sul,31,Básico,Mensal,Cartão,16,63.03,2,0,10,58.9,4,Sim,0,
CUST-00357,2024-12-13,Nordeste,36,Padrão,Mensal,Débito automático,18,106.53,1,0,8,13.0,12,Sim,1,2026-06-05
CUST-00358,2024-02-24,Nordeste,28,Básico,Mensal,Cartão,28,51.78,3,0,5,47.6,12,Não,0,
CUST-00359,2025-05-24,Sul,43,Básico,Mensal,Boleto,13,62.38,0,1,7,32.0,2,Sim,0,
CUST-00360,2024-05-01,Sul,30,Padrão,Mensal,Débito automático,26,91.1,3,0,8,12.7,3,Sim,1,2026-01-13
CUST-00361,2023-03-22,Norte,37,Padrão,Anual,Cartão,39,125.22,1,1,8,54.1,10,Sim,0,
CUST-00362,2025-04-04,Sudeste,49,Premium,Bienal,Débito automático,15,150.11,3,2,10,32.3,11,Sim,0,
CUST-00363,2025-08-24,Sudeste,31,Padrão,Mensal,Boleto,10,96.93,2,1,7,49.3,3,Sim,0,
CUST-00364,2021-02-25,Sudeste,48,Básico,Mensal,Boleto,65,49.71,2,0,2,30.7,12,Não,0,
CUST-00365,2021-01-01,Nordeste,49,Padrão,Mensal,Débito automático,66,87.8,1,0,8,30.3,3,Sim,0,
CUST-00366,2024-07-17,Sudeste,52,Padrão,Anual,Boleto,23,79.38,6,0,8,24.8,5,Não,0,
CUST-00367,2024-06-02,Nordeste,41,Básico,Mensal,Pix,25,68.41,3,3,8,33.0,6,Sim,0,
CUST-00368,2024-06-09,Nordeste,75,Premium,Mensal,Boleto,25,149.58,4,0,5,40.5,12,Sim,0,
CUST-00369,2025-01-31,Sudeste,52,Premium,Mensal,Pix,17,147.84,2,0,10,31.4,14,Não,0,
CUST-00370,2024-08-10,Centro-Oeste,43,Básico,Mensal,Cartão,22,45.52,1,0,5,17.0,4,Não,0,
CUST-00371,2026-02-03,Nordeste,28,Padrão,Anual,Cartão,4,103.26,5,1,5,39.0,9,Sim,0,
CUST-00372,2025-10-24,Sudeste,38,Padrão,Mensal,Pix,8,99.3,2,0,7,39.0,26,Sim,1,2026-03-26
CUST-00373,2024-12-29,Sudeste,56,Básico,Mensal,Boleto,18,59.37,1,1,10,16.6,16,Não,0,
CUST-00374,2025-03-08,Sudeste,60,Padrão,Anual,Débito automático,15,88.34,5,2,10,23.4,2,Não,0,
CUST-00375,2025-09-04,Sudeste,57,Básico,Mensal,Débito automático,9,65.09,1,4,8,16.0,7,Sim,0,
CUST-00376,2024-08-27,Sudeste,48,Básico,Anual,Cartão,22,49.73,5,0,9,33.4,8,Não,0,
CUST-00377,2023-06-17,Norte,24,Premium,Mensal,Pix,36,159.98,2,1,4,44.3,6,Sim,0,
CUST-00378,2025-05-13,Sul,45,Padrão,Bienal,Pix,13,97.04,1,1,4,41.8,7,Não,1,2026-03-18
CUST-00379,2026-03-27,Sudeste,24,Básico,Anual,Cartão,3,39.0,1,0,6,13.7,11,Sim,1,2026-04-08
CUST-00380,2024-03-07,Nordeste,21,Padrão,Mensal,Pix,28,127.4,1,1,9,32.5,14,Não,0,
CUST-00381,2024-12-01,Sul,42,Premium,Bienal,Pix,19,167.05,1,0,9,18.5,13,Sim,0,
CUST-00382,2023-03-12,Norte,45,Padrão,Mensal,Débito automático,40,101.52,0,1,5,15.5,11,Sim,1,2026-04-25
CUST-00383,2025-11-22,Nordeste,50,Premium,Mensal,Cartão,7,163.73,2,2,5,32.6,2,Sim,1,2026-01-30
CUST-00384,2025-08-16,Sul,45,Premium,Anual,Boleto,10,187.73,0,1,10,25.1,11,Não,1,2026-04-04
CUST-00385,2025-01-04,Sudeste,45,Básico,Anual,Débito automático,18,74.92,1,1,7,69.7,3,Sim,0,
CUST-00386,2025-06-07,Norte,27,Padrão,Mensal,Boleto,12,103.88,2,0,3,73.3,2,Não,0,
CUST-00387,2022-07-15,Nordeste,38,Padrão,Mensal,Cartão,48,89.08,1,1,5,44.3,4,Sim,1,2026-03-24
CUST-00388,2025-10-06,Norte,21,Padrão,Mensal,Cartão,8,91.29,1,1,8,24.3,1,Sim,0,
CUST-00389,2025-02-03,Sudeste,18,Básico,Anual,Débito automático,17,39.0,2,2,5,11.2,3,Sim,1,2026-02-11
CUST-00390,2020-07-09,Centro-Oeste,48,Básico,Bienal,Cartão,72,53.84,3,0,5,23.7,8,Não,0,
CUST-00391,2025-11-17,Nordeste,30,Básico,Mensal,Cartão,7,68.27,3,1,5,47.6,14,Não,1,2026-01-08
CUST-00392,2024-06-16,Sudeste,49,Padrão,Bienal,Débito automático,24,107.87,3,2,9,26.3,12,Não,0,
CUST-00393,2024-11-27,Sul,52,Padrão,Mensal,Boleto,19,107.63,1,0,7,13.6,5,Não,0,
CUST-00394,2023-11-14,Nordeste,32,Padrão,Anual,Boleto,31,91.78,1,2,10,63.9,4,Sim,0,
CUST-00395,2024-01-20,Sudeste,46,Padrão,Bienal,Cartão,29,106.71,4,1,6,20.1,1,Sim,0,
CUST-00396,2024-02-19,Sul,31,Básico,Anual,Pix,28,70.54,2,0,7,21.5,20,Sim,0,
CUST-00397,2023-01-09,Nordeste,18,Básico,Mensal,Débito automático,42,39.0,0,0,8,57.0,16,Sim,0,
CUST-00398,2023-02-05,Sudeste,40,Padrão,Mensal,Cartão,41,103.26,0,1,6,36.0,8,Sim,0,
CUST-00399,2025-04-04,Sul,33,Padrão,Mensal,Cartão,15,128.13,3,1,4,36.9,14,Sim,0,
CUST-00400,2025-04-27,Sul,34,Padrão,Anual,Cartão,14,94.92,0,1,6,37.4,7,Não,0,
CUST-00401,2023-08-08,Sudeste,63,Básico,Bienal,Boleto,35,39.0,0,0,6,18.8,2,Sim,0,
CUST-00402,2024-04-26,Centro-Oeste,21,Padrão,Mensal,Cartão,26,87.62,3,1,7,43.1,1,Não,1,2026-01-12
CUST-00403,2024-01-20,Nordeste,44,Premium,Mensal,Débito automático,29,133.6,2,0,6,51.5,8,Não,1,2026-03-14
CUST-00404,2024-06-12,Sudeste,27,Básico,Mensal,Cartão,24,50.12,2,1,8,33.9,25,Não,0,
CUST-00405,2025-02-21,Norte,50,Básico,Anual,Cartão,16,41.86,0,1,6,29.5,0,Não,0,
CUST-00406,2023-09-14,Centro-Oeste,43,Padrão,Mensal,Débito automático,34,112.03,3,0,4,59.3,8,Não,1,2026-01-27
CUST-00407,2025-05-20,Sudeste,44,Padrão,Mensal,Débito automático,13,109.9,3,2,6,48.7,6,Sim,0,
CUST-00408,2020-07-04,Centro-Oeste,28,Premium,Anual,Boleto,72,163.8,3,0,5,20.7,9,Não,0,
CUST-00409,2020-08-21,Sudeste,30,Premium,Mensal,Débito automático,71,176.17,1,2,10,45.9,6,Não,1,2026-03-12
CUST-00410,2020-07-04,Norte,50,Padrão,Anual,Cartão,72,91.08,6,1,7,30.1,28,Não,1,2026-03-25
CUST-00411,2024-04-09,Nordeste,60,Básico,Mensal,Pix,27,60.03,2,0,9,37.0,1,Não,0,
CUST-00412,2025-01-03,Nordeste,45,Padrão,Mensal,Cartão,18,129.72,1,0,7,71.3,4,Não,0,
CUST-00413,2021-10-28,Sudeste,28,Premium,Anual,Pix,56,167.19,2,1,10,13.5,5,Sim,0,
CUST-00414,2024-07-10,Centro-Oeste,43,Padrão,Anual,Boleto,24,107.16,1,1,4,9.6,1,Sim,0,
CUST-00415,2023-03-03,Sudeste,68,Premium,Mensal,Débito automático,40,148.25,2,0,5,23.4,12,Não,0,
CUST-00416,2023-02-28,Sudeste,40,Padrão,Anual,Cartão,40,93.17,3,1,9,29.7,4,Sim,0,
CUST-00417,2025-05-10,Sudeste,57,Básico,Mensal,Pix,13,44.96,1,0,6,21.5,4,Não,0,
CUST-00418,2023-09-12,Nordeste,30,Padrão,Mensal,Débito automático,34,122.53,1,1,6,43.5,12,Não,1,2026-02-18
CUST-00419,2023-04-10,Sudeste,38,Padrão,Bienal,Pix,39,77.19,0,2,6,40.4,6,Sim,0,
CUST-00420,2024-08-18,Centro-Oeste,46,Básico,Bienal,Cartão,22,71.8,2,1,10,33.0,2,Não,0,
CUST-00421,2025-10-27,Nordeste,44,Básico,Mensal,Pix,8,67.14,4,0,10,38.3,2,Sim,0,
CUST-00422,2021-11-13,Sudeste,30,Padrão,Bienal,Cartão,56,76.55,3,2,8,37.4,6,Sim,0,
CUST-00423,2020-07-27,Sudeste,29,Básico,Anual,Pix,72,74.99,1,0,8,61.8,14,Sim,0,
CUST-00424,2024-06-02,Sudeste,51,Básico,Mensal,Pix,25,55.38,1,1,9,19.4,3,Sim,0,
CUST-00425,2024-11-09,Sul,53,Padrão,Mensal,Pix,19,80.51,2,1,8,36.2,9,Não,1,2026-03-09
CUST-00426,2025-11-25,Nordeste,57,Padrão,Mensal,Pix,7,104.1,0,1,7,56.5,13,Sim,0,
CUST-00427,2024-04-19,Sudeste,61,Padrão,Anual,Pix,26,87.49,1,3,6,28.8,11,Sim,1,2026-06-02
CUST-00428,2025-01-11,Centro-Oeste,41,Premium,Bienal,Cartão,17,156.13,3,0,6,32.6,4,Não,1,2026-04-09
CUST-00429,2025-11-20,Sudeste,35,Premium,Mensal,Cartão,7,151.92,0,0,8,48.0,11,Sim,0,
CUST-00430,2022-12-20,Nordeste,55,Padrão,Mensal,Pix,42,86.69,1,1,7,10.6,12,Sim,0,
CUST-00431,2023-08-01,Centro-Oeste,48,Básico,Mensal,Débito automático,35,42.36,2,1,10,51.8,1,Não,0,
CUST-00432,2025-03-05,Nordeste,27,Padrão,Mensal,Boleto,16,110.16,3,2,7,39.0,3,Não,0,
CUST-00433,2020-12-31,Nordeste,27,Básico,Anual,Cartão,66,63.55,1,1,5,45.5,5,Não,0,
CUST-00434,2024-08-06,Centro-Oeste,45,Premium,Mensal,Pix,23,162.65,2,2,4,44.0,4,Não,0,
CUST-00435,2024-05-09,Sudeste,37,Padrão,Mensal,Pix,26,93.9,1,0,5,14.5,2,Sim,0,
CUST-00436,2024-09-17,Sudeste,39,Padrão,Mensal,Pix,21,99.72,1,1,4,15.5,2,Sim,0,
CUST-00437,2022-08-21,Sudeste,52,Padrão,Anual,Boleto,46,88.7,2,1,10,8.4,5,Sim,0,
CUST-00438,2023-08-18,Sul,48,Padrão,Anual,Débito automático,34,88.45,2,0,6,14.5,5,Sim,0,
CUST-00439,2026-02-01,Nordeste,55,Premium,Anual,Cartão,4,182.94,2,0,5,18.7,10,Não,0,
CUST-00440,2024-06-13,Nordeste,18,Básico,Mensal,Pix,24,71.38,0,0,8,33.4,5,Sim,0,
CUST-00441,2023-03-10,Centro-Oeste,42,Premium,Anual,Pix,40,151.14,1,2,10,58.1,2,Não,0,
CUST-00442,2025-11-06,Sudeste,47,Básico,Anual,Pix,7,39.0,0,0,6,27.8,12,Sim,0,
CUST-00443,2023-02-20,Nordeste,21,Padrão,Anual,Cartão,40,75.18,3,1,5,31.9,5,Não,0,
CUST-00444,2023-08-04,Sudeste,31,Premium,Anual,Boleto,35,150.12,1,1,6,30.6,8,Sim,0,
CUST-00445,2025-07-14,Sudeste,29,Padrão,Anual,Cartão,11,100.51,3,1,3,41.0,5,Sim,0,
CUST-00446,2024-11-07,Nordeste,39,Básico,Mensal,Boleto,20,60.66,1,1,8,23.3,3,Não,0,
